id,year,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
9035,2012,21,1,0,1,1,16.4,20.455,43,15.0013,154
9734,2012,5,3,0,0,1,31.98,37.12,62,0.0,6
4596,2012,0,1,0,1,1,9.84,11.365,44,12.998,17
8727,2012,5,4,0,1,1,15.58,19.695,87,6.0032,36
9020,2011,9,2,0,0,1,14.76,15.91,50,32.9975,142
8497,2012,11,4,0,1,1,27.06,30.305,78,11.0014,230
9318,2011,6,3,0,1,1,26.24,28.79,83,0.0,93
9730,2011,14,1,0,1,1,12.3,14.395,28,12.998,62
8544,2011,10,4,0,1,1,18.04,21.97,62,8.9981,135
4051,2012,2,2,0,1,3,22.96,26.515,88,30.0026,1
10086,2011,10,3,0,1,2,20.5,24.24,51,19.0012,140
4140,2012,5,1,0,1,1,9.84,12.88,70,6.0032,20
2678,2012,4,2,0,1,1,17.22,21.21,50,12.998,9
8168,2012,8,1,0,1,3,14.76,18.18,73,7.0015,520
6562,2012,15,3,0,1,1,32.8,37.88,55,16.9979,331
2666,2011,17,4,0,1,3,16.4,20.455,100,22.0028,52
3771,2012,23,1,0,1,1,6.56,6.82,47,19.9995,38
3231,2012,9,3,0,1,1,30.34,34.85,70,16.9979,290
7636,2011,3,2,0,1,1,20.5,24.24,94,11.0014,4
3358,2011,9,1,0,1,1,4.92,5.305,42,23.9994,122
1355,2012,18,4,0,1,1,13.12,15.91,53,11.0014,567
4345,2012,21,4,0,1,1,12.3,16.665,56,0.0,213
1597,2011,11,3,0,0,2,30.34,34.85,70,12.998,314
3707,2012,3,1,0,0,3,9.84,12.88,87,6.0032,17
3183,2011,7,3,0,1,1,29.52,33.335,61,19.0012,335
578,2012,16,4,0,1,1,22.96,26.515,52,12.998,466
1314,2012,21,4,0,0,1,12.3,13.635,52,19.9995,87
1799,2012,12,2,0,1,2,24.6,31.06,46,27.9993,283
656,2011,13,3,0,0,1,32.8,37.12,49,19.9995,472
2941,2012,15,3,0,1,1,35.26,40.15,47,16.9979,237
10677,2012,18,4,0,1,2,15.58,19.695,71,7.0015,498
8216,2011,1,3,0,1,2,25.42,25.76,100,11.0014,8
8151,2012,23,3,0,1,1,27.88,31.82,65,7.0015,138
7910,2012,20,1,0,1,1,15.58,19.695,32,23.9994,159
1716,2012,14,3,0,0,1,36.08,40.15,40,26.0027,472
3744,2012,19,4,0,1,2,17.22,21.21,88,8.9981,340
8183,2011,0,3,0,1,2,27.88,31.82,89,6.0032,17
10484,2012,2,1,0,1,3,11.48,13.635,75,16.9979,12
2840,2011,8,2,0,1,2,19.68,23.485,77,15.0013,371
4412,2011,1,2,0,0,2,28.7,32.575,65,6.0032,76
5707,2011,8,1,0,1,2,4.92,6.06,50,19.0012,188
3108,2012,4,3,0,1,2,29.52,33.335,54,19.9995,12
5252,2012,11,1,0,1,1,22.96,26.515,68,11.0014,201
6972,2011,22,4,0,0,1,20.5,24.24,36,8.9981,166
2887,2012,7,3,0,0,1,30.34,34.85,70,0.0,50
5730,2012,0,4,0,1,2,17.22,21.21,82,11.0014,21
10672,2011,12,3,0,1,1,31.16,34.09,48,22.0028,162
4326,2011,16,4,0,1,1,19.68,23.485,51,7.0015,266
1791,2012,10,2,0,1,1,17.22,21.21,35,19.0012,246
3165,2012,4,1,0,0,2,6.56,6.82,47,26.0027,6
3868,2011,19,4,1,0,1,13.12,15.91,39,11.0014,199
1411,2012,17,2,0,1,1,24.6,31.06,31,26.0027,732
3162,2012,17,1,0,0,1,22.96,26.515,64,6.0032,541
6640,2011,7,4,0,1,1,7.38,10.605,74,7.0015,191
7296,2011,8,1,0,1,1,8.2,9.09,59,26.0027,214
8476,2011,2,4,0,0,1,18.86,22.725,88,0.0,55
5358,2012,4,4,0,1,2,12.3,15.91,65,7.0015,5
5130,2011,12,1,0,1,1,13.12,15.15,43,11.0014,97
6698,2011,15,1,0,0,3,13.94,16.665,81,11.0014,74
1901,2011,11,3,0,1,1,33.62,38.635,52,8.9981,142
2674,2011,20,2,0,0,2,18.86,22.725,82,0.0,121
3371,2012,21,3,0,1,1,30.34,34.09,62,15.0013,308
3516,2011,6,3,0,1,1,29.52,33.335,64,0.0,101
3087,2011,0,1,0,0,1,19.68,23.485,12,32.9975,29
1516,2011,7,3,0,0,1,27.06,30.305,78,12.998,30
8325,2012,18,4,1,0,2,17.22,21.21,66,19.0012,456
10806,2011,14,4,1,0,1,30.34,32.575,37,0.0,370
6009,2012,17,1,0,0,1,14.76,18.94,23,0.0,354
3739,2011,14,2,0,1,1,20.5,24.24,51,26.0027,107
114,2011,1,4,0,1,2,18.86,22.725,88,0.0,11
4118,2011,21,2,0,1,1,22.96,26.515,83,8.9981,223
8711,2012,19,4,0,0,1,14.76,16.665,43,16.9979,227
6841,2012,12,3,0,0,2,32.8,37.88,55,11.0014,471
1894,2011,15,1,0,1,1,15.58,19.695,37,11.0014,101
8422,2011,18,1,0,1,1,8.2,11.365,40,6.0032,123
10751,2012,12,1,0,0,1,9.02,10.605,41,16.9979,219
9527,2012,15,1,1,0,1,11.48,12.12,38,30.0026,168
1235,2011,0,4,0,0,2,16.4,20.455,58,12.998,73
5483,2011,6,3,0,0,2,25.42,27.275,94,6.0032,3
7774,2012,10,2,0,1,3,26.24,28.79,89,19.0012,125
8427,2011,2,3,0,0,1,27.88,31.82,57,0.0,74
10412,2012,9,1,0,1,1,9.02,11.365,55,11.0014,275
4211,2011,16,1,0,0,1,18.86,22.725,41,26.0027,256
4831,2012,10,3,0,1,1,32.8,37.88,55,0.0,181
7688,2012,2,4,0,1,1,9.84,10.605,52,19.0012,9
3657,2011,22,1,0,0,1,9.84,12.88,44,6.0032,45
10660,2011,1,1,0,0,1,14.76,17.425,66,8.9981,33
3759,2012,3,1,0,0,1,13.12,16.665,57,7.0015,20
7474,2012,18,2,0,1,2,32.8,36.365,43,19.9995,831
5027,2011,8,2,0,0,1,27.06,30.305,78,6.0032,131
515,2012,16,1,0,0,1,8.2,8.335,34,31.0009,164
2756,2011,1,2,0,0,2,21.32,25.0,55,0.0,64
6298,2011,11,1,0,1,2,13.12,15.15,57,19.9995,81
9446,2012,2,1,0,1,2,17.22,21.21,82,12.998,4
9540,2011,20,2,0,1,1,18.04,21.97,62,16.9979,126
5721,2012,12,3,0,1,2,25.42,30.305,69,12.998,295
9172,2012,1,4,0,0,1,10.66,15.15,81,0.0,69
2304,2012,17,4,0,1,1,23.78,27.275,43,15.0013,948
1593,2012,19,4,0,1,1,22.14,25.76,88,11.0014,232
5239,2012,0,1,0,1,2,10.66,15.15,60,0.0,14
4967,2011,6,1,0,1,1,8.2,12.88,59,0.0,45
10585,2011,16,3,0,0,1,32.8,36.365,46,19.9995,317
8558,2011,14,4,0,0,2,22.14,25.76,28,32.9975,371
4202,2012,2,2,0,1,2,20.5,24.24,72,6.0032,8
2877,2011,20,4,0,1,1,22.14,25.76,49,0.0,197
10798,2012,16,4,0,1,1,17.22,21.21,50,23.9994,334
9488,2012,4,2,0,1,2,22.14,25.76,77,12.998,9
3421,2011,13,2,0,1,1,26.24,31.06,44,15.0013,209
9985,2011,12,3,0,1,2,27.06,31.06,69,15.0013,260
1932,2011,11,1,0,1,1,10.66,12.12,25,16.9979,57
435,2012,9,2,0,0,1,18.04,21.97,26,15.0013,179
2324,2012,18,2,1,0,1,32.8,34.85,31,26.0027,676
5288,2012,19,4,0,1,1,15.58,19.695,46,26.0027,353
9982,2012,18,2,0,1,1,30.34,33.335,42,12.998,823
2977,2012,18,3,0,1,1,31.16,37.12,75,12.998,839
3202,2011,0,2,0,0,2,21.32,25.0,100,0.0,39
2400,2011,7,2,0,1,3,13.94,15.15,93,23.9994,52
8556,2011,1,2,0,1,2,25.42,31.06,50,6.0032,13
361,2011,2,3,0,0,1,18.86,22.725,82,6.0032,79
9635,2011,5,4,0,0,1,13.12,15.15,87,19.0012,7
2946,2012,16,2,0,1,1,27.88,31.82,57,11.0014,370
6795,2012,18,4,0,1,1,17.22,21.21,44,7.0015,496
1277,2012,3,4,0,1,1,18.04,21.97,88,15.0013,5
5335,2011,7,1,0,1,1,4.1,3.79,50,27.9993,99
9087,2011,6,4,1,0,1,11.48,12.88,45,22.0028,46
2931,2012,19,2,0,1,1,23.78,27.275,46,16.9979,513
6017,2012,21,2,0,1,1,18.04,21.97,30,30.0026,206
2765,2011,20,4,0,1,3,22.14,25.76,94,7.0015,90
2624,2011,14,1,0,0,3,9.02,13.635,100,0.0,55
2256,2012,14,2,0,1,3,26.24,28.79,89,16.9979,60
6280,2011,9,4,0,0,1,8.2,12.88,59,0.0,107
6743,2011,10,2,1,0,1,20.5,24.24,55,12.998,122
8836,2011,15,4,0,1,1,15.58,19.695,46,11.0014,159
9580,2011,9,2,0,1,2,20.5,24.24,77,19.0012,172
6619,2012,8,4,0,1,2,18.86,22.725,77,7.0015,784
8914,2011,19,1,0,1,1,19.68,23.485,55,22.0028,175
5978,2011,12,2,0,1,1,24.6,31.06,56,0.0,226
6580,2011,6,4,0,0,1,17.22,21.21,94,0.0,22
307,2011,18,4,0,0,1,13.94,16.665,53,8.9981,224
1015,2011,2,1,0,1,1,16.4,20.455,62,12.998,14
9802,2012,22,1,0,1,2,14.76,18.18,50,7.0015,77
1624,2011,23,3,0,1,1,27.06,31.06,74,7.0015,132
7854,2012,18,1,0,1,1,13.94,16.665,31,11.0014,417
9184,2012,10,1,0,1,1,12.3,13.635,42,31.0009,93
8181,2011,1,3,0,0,2,26.24,28.79,89,7.0015,53
9733,2011,19,4,0,1,1,18.86,22.725,59,0.0,300
7892,2012,8,3,0,1,1,22.96,26.515,73,0.0,758
10333,2012,11,2,0,1,1,17.22,21.21,47,30.0026,209
3929,2012,8,2,0,0,2,20.5,24.24,88,8.9981,114
1197,2011,9,4,0,0,1,11.48,12.88,52,19.9995,142
6095,2011,22,1,0,1,1,5.74,7.575,59,11.0014,24
7900,2011,1,1,0,0,1,10.66,11.365,65,27.9993,44
7153,2011,22,3,0,1,1,31.16,36.365,66,15.0013,155
8667,2012,15,1,0,1,1,18.04,21.97,72,8.9981,188
3646,2012,12,4,1,0,2,17.22,21.21,63,11.0014,341
8127,2012,18,3,0,1,1,31.16,34.09,48,8.9981,872
4164,2012,4,3,0,0,1,27.06,29.545,89,0.0,22
163,2011,20,1,0,1,2,13.12,16.665,70,7.0015,88
899,2011,5,2,0,0,1,25.42,28.03,88,15.0013,10
8451,2011,11,1,0,1,2,7.38,12.12,86,0.0,51
7,2011,20,3,0,1,3,25.42,28.79,83,19.9995,58
5924,2012,3,3,0,0,1,30.34,35.605,74,8.9981,31
8303,2011,15,4,0,1,1,26.24,31.06,44,22.0028,195
646,2011,15,1,0,1,1,9.84,10.605,38,19.9995,60
9,2011,19,2,0,1,2,34.44,37.12,39,22.0028,326
7586,2011,7,3,0,1,1,26.24,30.305,69,16.9979,346
1310,2012,5,4,0,1,1,20.5,24.24,59,19.0012,49
3703,2011,2,4,0,1,1,13.12,17.425,93,0.0,5
6145,2011,7,3,0,1,2,28.7,33.335,79,12.998,332
1513,2011,20,4,0,1,2,23.78,27.275,83,15.0013,234
3697,2011,12,4,0,1,1,20.5,24.24,51,11.0014,180
337,2011,17,1,1,0,1,8.2,9.85,51,12.998,71
9498,2012,10,1,0,0,2,10.66,12.12,65,19.0012,148
1648,2012,23,4,0,1,1,9.84,12.12,65,11.0014,93
4079,2011,3,1,0,0,3,7.38,9.85,55,11.0014,7
5324,2011,7,4,0,0,1,10.66,15.15,87,0.0,26
10136,2012,20,3,0,0,3,31.16,36.365,67,16.9979,207
3448,2012,7,2,0,0,1,13.12,15.15,33,19.0012,54
5008,2012,23,3,0,1,3,24.6,25.76,94,16.9979,70
4882,2011,15,2,0,1,2,24.6,31.06,43,12.998,176
3662,2011,15,2,0,1,1,27.06,31.06,61,12.998,155
7990,2012,17,3,0,1,1,30.34,34.85,70,16.9979,370
2305,2012,2,2,0,1,1,14.76,17.425,53,11.0014,5
10628,2011,12,1,0,0,3,9.02,11.365,100,11.0014,52
3343,2011,9,1,0,1,1,14.76,17.425,57,12.998,179
3865,2011,19,4,0,1,1,16.4,20.455,76,0.0,315
9592,2011,12,2,0,1,1,28.7,31.82,34,15.0013,211
1888,2012,13,1,0,1,1,25.42,30.305,61,16.9979,263
4914,2011,11,1,0,1,2,11.48,15.15,87,6.0032,52
5432,2012,0,4,0,0,1,13.94,17.425,81,6.0032,124
8625,2011,6,4,0,1,1,13.12,15.91,66,12.998,92
10139,2011,8,2,0,1,3,13.94,15.15,93,26.0027,79
3402,2011,19,2,0,1,1,28.7,31.82,24,31.0009,278
2849,2012,10,3,0,1,2,29.52,34.09,62,12.998,233
5001,2011,6,4,0,1,2,14.76,18.94,71,0.0,94
2531,2011,20,2,0,1,2,20.5,24.24,72,15.0013,168
7669,2011,22,3,0,1,1,28.7,32.575,61,0.0,152
3900,2012,10,1,1,0,1,10.66,12.12,35,19.0012,109
8013,2012,12,2,0,1,1,24.6,31.06,43,12.998,348
10152,2011,18,4,0,0,1,21.32,25.0,27,22.0028,190
3543,2011,16,4,0,1,1,23.78,27.275,49,12.998,323
5693,2012,11,1,0,1,1,18.04,21.97,44,15.0013,150
6708,2011,21,3,0,1,1,29.52,34.09,62,15.0013,230
8752,2012,9,4,0,1,1,11.48,13.635,52,16.9979,325
2146,2012,5,1,0,1,1,7.38,9.09,51,15.0013,25
5975,2012,19,4,0,0,1,19.68,23.485,55,8.9981,277
9039,2011,19,3,0,1,3,25.42,25.76,100,22.0028,52
3117,2012,0,4,0,1,1,14.76,18.18,57,6.0032,60
1667,2012,2,2,0,1,2,18.86,22.725,88,8.9981,17
9861,2011,20,2,0,0,1,27.06,30.305,83,11.0014,206
317,2012,23,4,0,1,1,10.66,15.15,60,0.0,120
95,2012,10,1,0,1,2,10.66,12.88,70,15.0013,108
2303,2012,20,2,0,1,1,22.96,26.515,49,15.0013,415
8742,2011,2,2,0,1,1,24.6,29.545,73,6.0032,5
4684,2011,12,3,0,0,1,32.8,37.88,55,7.0015,404
5129,2012,2,1,0,0,3,14.76,18.18,93,6.0032,38
8921,2011,6,3,0,1,1,23.78,27.275,88,7.0015,145
6591,2012,1,2,0,1,1,26.24,31.06,53,15.0013,34
176,2012,18,2,0,1,1,28.7,31.82,34,19.0012,813
8827,2011,17,2,0,0,3,27.88,31.82,83,19.0012,252
7599,2012,4,3,0,1,1,28.7,33.335,79,19.0012,5
1865,2011,19,3,0,1,1,32.8,38.635,59,8.9981,368
2851,2012,0,4,0,0,1,22.96,26.515,83,11.0014,191
10347,2012,9,3,0,0,2,27.06,31.06,74,0.0,270
9790,2012,15,4,0,1,1,14.76,17.425,34,8.9981,280
2997,2012,18,3,0,1,2,24.6,27.275,88,11.0014,281
6519,2011,18,1,0,1,1,8.2,9.09,32,26.0027,152
8162,2012,7,3,0,1,2,27.06,30.305,83,6.0032,179
10289,2012,13,4,0,1,1,14.76,17.425,34,12.998,271
4373,2012,5,1,0,0,1,5.74,7.575,50,8.9981,4
9472,2011,11,3,0,1,2,20.5,24.24,51,8.9981,179
4777,2011,12,2,0,1,1,22.96,26.515,94,19.9995,54
9750,2012,17,2,0,1,1,22.96,26.515,21,35.0008,744
8327,2011,9,3,0,0,1,30.34,34.85,70,15.0013,215
9238,2012,8,3,0,0,1,22.14,25.76,64,11.0014,128
3978,2012,10,3,0,1,2,29.52,34.09,62,8.9981,195
1307,2011,15,2,0,1,1,26.24,31.06,47,11.0014,178
2361,2012,2,4,0,1,2,22.14,25.76,88,0.0,10
7267,2011,13,3,0,0,1,28.7,32.575,65,15.0013,353
7272,2011,20,3,0,0,1,31.16,34.09,45,19.0012,284
7057,2012,20,2,0,1,1,27.88,31.82,51,7.0015,313
7717,2012,10,3,0,1,1,35.26,39.395,44,23.9994,186
6574,2011,20,3,1,0,3,27.06,29.545,94,16.9979,82
497,2012,13,1,0,1,1,17.22,21.21,44,15.0013,222
4691,2011,12,2,0,1,1,37.72,42.425,35,12.998,140
3073,2011,23,4,0,1,2,18.86,22.725,94,7.0015,80
5859,2011,13,3,0,0,1,32.8,36.365,46,19.9995,367
6503,2012,16,1,0,1,3,13.94,18.18,81,0.0,118
722,2012,0,4,0,1,1,13.94,15.15,49,22.0028,55
6842,2011,18,1,0,0,1,18.86,22.725,31,22.0028,217
80,2012,12,2,0,1,1,22.14,25.76,22,19.0012,259
889,2011,19,1,0,1,1,5.74,8.335,28,7.0015,112
410,2012,6,3,0,1,2,28.7,32.575,54,0.0,127
3936,2011,19,3,0,0,1,30.34,34.85,70,12.998,328
8246,2011,3,2,0,1,1,19.68,23.485,100,0.0,4
1834,2012,17,4,0,0,1,15.58,19.695,87,8.9981,345
10208,2012,4,3,1,0,1,27.88,31.82,69,16.9979,16
6711,2012,3,3,0,1,1,20.5,24.24,77,6.0032,7
2966,2012,13,1,0,0,1,8.2,9.09,34,19.0012,224
7640,2012,22,2,0,1,1,22.96,26.515,52,19.0012,168
7299,2012,9,4,0,1,1,12.3,13.635,52,26.0027,332
6304,2012,21,1,0,0,1,18.86,22.725,19,22.0028,154
5195,2011,13,2,0,1,1,30.34,32.575,28,19.0012,189
5885,2011,9,1,0,0,1,17.22,21.21,44,31.0009,76
4091,2011,22,1,0,1,1,7.38,9.85,55,8.9981,42
5970,2011,15,3,0,1,2,28.7,33.335,79,8.9981,118
9219,2012,21,2,0,0,2,23.78,27.275,78,15.0013,269
7344,2012,15,4,0,1,2,15.58,19.695,58,11.0014,217
3286,2011,9,4,0,0,1,12.3,16.665,81,0.0,126
3255,2012,16,2,0,1,1,29.52,32.575,37,12.998,558
7447,2011,6,2,0,1,2,19.68,23.485,67,0.0,65
9711,2012,11,2,0,0,1,23.78,27.275,46,19.0012,536
3303,2012,6,2,0,0,2,22.14,25.76,94,0.0,42
8404,2012,0,4,0,1,1,20.5,24.24,59,19.0012,37
2521,2012,21,1,0,1,1,21.32,25.0,52,11.0014,233
7386,2011,6,4,0,1,3,19.68,23.485,100,27.9993,18
2838,2012,4,1,0,1,1,8.2,11.365,55,6.0032,1
9483,2012,9,3,0,0,2,28.7,33.335,84,0.0,232
4423,2012,4,4,0,1,2,13.94,17.425,66,7.0015,10
3444,2012,12,2,0,1,1,25.42,31.06,38,0.0,315
720,2011,7,3,0,0,1,18.86,22.725,72,15.0013,44
9048,2011,13,4,0,0,1,18.86,22.725,51,11.0014,314
7849,2011,8,2,0,1,2,21.32,25.0,88,19.0012,314
5554,2011,6,1,0,1,1,6.56,6.82,43,23.9994,39
10159,2011,12,1,0,1,1,10.66,14.395,35,0.0,84
6679,2011,18,3,0,1,1,33.62,35.605,28,19.9995,559
7935,2011,9,1,0,1,1,6.56,6.82,43,26.0027,88
9629,2011,13,4,0,1,1,16.4,20.455,40,15.0013,154
4432,2011,10,3,0,0,2,30.34,34.85,70,19.0012,290
5901,2011,10,1,0,1,2,9.02,13.635,100,0.0,61
2839,2011,5,4,0,1,2,10.66,15.15,81,0.0,26
942,2012,19,2,0,0,1,33.62,35.605,28,19.0012,375
5951,2012,1,4,0,1,3,22.14,25.76,88,0.0,16
929,2011,2,1,0,1,1,8.2,8.335,27,31.0009,3
9455,2011,13,3,0,1,2,31.16,35.605,62,12.998,232
2725,2011,20,1,0,1,1,14.76,15.91,46,31.0009,70
4657,2011,20,3,0,1,1,27.06,31.06,61,15.0013,280
383,2011,2,2,0,1,1,22.96,26.515,43,15.0013,12
2466,2011,3,3,0,0,2,25.42,29.545,78,6.0032,45
4191,2011,2,4,0,1,1,14.76,18.18,76,7.0015,4
6337,2011,0,1,0,1,1,4.92,6.82,50,12.998,14
1275,2012,0,2,0,0,1,21.32,25.0,42,11.0014,136
8548,2012,4,3,0,1,1,29.52,34.09,62,0.0,7
10551,2012,18,1,0,0,1,21.32,25.0,29,19.0012,389
8632,2012,22,3,0,1,1,29.52,33.335,58,16.9979,244
9562,2011,8,1,0,1,1,9.02,11.365,55,12.998,257
1067,2011,0,4,0,1,1,8.2,11.365,75,6.0032,17
8867,2012,15,2,0,1,2,23.78,27.275,46,8.9981,272
2754,2011,3,4,0,0,1,9.02,10.605,55,15.0013,18
5742,2012,1,2,0,1,1,18.86,22.725,59,0.0,11
5447,2012,4,2,0,1,1,21.32,25.0,63,0.0,10
5877,2011,2,3,0,1,1,27.06,31.06,69,0.0,6
5440,2012,18,4,0,1,1,13.12,15.15,53,15.0013,546
8889,2012,14,3,0,1,1,36.9,40.15,31,11.0014,275
6111,2011,3,1,0,1,1,4.1,6.82,54,7.0015,1
7912,2011,20,3,0,1,1,32.8,37.88,55,0.0,286
8778,2011,13,3,0,1,1,33.62,39.395,56,16.9979,152
3700,2011,18,3,0,0,3,32.8,37.12,49,56.9969,181
5915,2011,12,4,0,0,1,10.66,15.15,35,0.0,288
4293,2011,9,3,0,1,2,31.98,37.12,62,8.9981,175
8456,2011,7,2,0,1,1,24.6,28.03,83,0.0,250
5106,2011,23,1,0,1,1,5.74,7.575,59,11.0014,18
4022,2011,18,1,0,1,1,16.4,20.455,40,15.0013,222
7739,2011,12,4,0,0,1,10.66,12.88,60,15.0013,228
4947,2012,10,3,1,0,1,32.8,36.365,46,0.0,447
8971,2012,0,1,0,0,1,12.3,13.635,36,23.9994,77
188,2011,11,1,0,1,1,8.2,11.365,29,6.0032,50
6940,2012,23,2,0,1,3,24.6,28.79,78,22.0028,63
3144,2012,18,4,0,1,1,18.04,21.97,38,19.9995,642
3078,2012,21,4,0,0,1,22.96,26.515,73,30.0026,196
4513,2012,17,2,0,1,3,28.7,32.575,70,16.9979,227
6886,2011,2,4,0,1,3,18.86,22.725,100,15.0013,6
6596,2011,7,1,0,1,1,5.74,10.605,59,0.0,87
7257,2012,12,2,0,1,2,28.7,32.575,58,15.0013,269
9513,2012,1,4,0,0,1,10.66,12.88,60,12.998,87
6055,2011,10,2,0,1,1,25.42,30.305,65,6.0032,112
6177,2011,7,2,0,1,1,19.68,23.485,72,12.998,318
1916,2012,2,2,0,1,2,19.68,23.485,88,7.0015,3
2915,2011,17,2,0,1,1,21.32,25.0,52,19.0012,343
6468,2012,16,3,0,1,1,32.8,37.88,55,19.0012,470
3557,2012,22,4,0,1,2,25.42,27.275,94,7.0015,240
1950,2012,1,1,0,1,3,22.96,26.515,52,32.9975,26
8847,2012,23,3,0,0,1,27.88,31.82,61,0.0,110
1913,2011,8,1,0,1,1,17.22,21.21,67,16.9979,280
10730,2012,10,4,0,1,1,27.06,31.06,54,0.0,260
3106,2011,19,4,0,1,2,25.42,28.79,83,11.0014,205
6452,2012,13,2,0,1,2,29.52,33.335,51,15.0013,249
3069,2012,10,3,0,1,3,27.06,29.545,94,8.9981,49
6643,2011,18,4,0,0,1,10.66,12.88,38,15.0013,172
5660,2012,17,3,0,0,1,39.36,42.425,26,8.9981,279
1796,2011,9,1,0,1,1,6.56,6.82,37,19.0012,145
4677,2012,23,2,0,1,1,21.32,25.0,55,0.0,174
4810,2011,4,1,0,1,1,18.86,22.725,67,16.9979,1
4001,2011,14,3,0,1,1,36.9,42.425,42,19.9995,124
6710,2011,1,4,0,1,2,16.4,20.455,82,0.0,17
9284,2011,21,1,0,1,2,13.12,15.15,93,22.0028,62
2654,2012,10,3,0,0,2,27.88,31.82,69,0.0,425
6890,2011,2,3,0,0,2,24.6,25.0,97,7.0015,64
4301,2012,11,1,0,0,1,14.76,17.425,46,15.0013,256
537,2011,9,3,1,0,2,29.52,34.09,66,6.0032,238
325,2011,22,4,0,1,1,12.3,15.15,52,11.0014,107
1531,2012,20,4,0,1,2,9.84,12.88,60,7.0015,227
2862,2012,20,2,0,1,1,18.04,21.97,41,12.998,312
6205,2011,20,3,0,1,3,22.14,25.76,88,19.9995,163
5637,2011,13,3,0,0,1,32.8,38.635,59,15.0013,421
1079,2011,0,2,0,1,2,21.32,25.0,83,11.0014,52
3125,2011,10,2,0,1,3,13.94,15.15,81,26.0027,28
6455,2011,8,1,0,1,2,9.84,12.12,87,8.9981,249
944,2012,18,4,0,1,1,11.48,13.635,45,11.0014,565
347,2012,21,3,0,1,1,29.52,33.335,58,15.0013,391
8936,2011,12,1,0,1,2,16.4,20.455,71,7.0015,88
2260,2011,3,2,0,0,2,21.32,25.0,100,0.0,32
8844,2012,19,2,0,0,1,24.6,30.305,23,26.0027,276
4875,2012,7,3,0,1,2,28.7,33.335,74,8.9981,502
3007,2011,23,4,0,1,1,9.84,12.88,70,7.0015,61
2618,2011,8,4,0,1,2,14.76,18.18,71,7.0015,372
10081,2011,6,4,0,1,2,18.04,21.97,72,15.0013,114
10411,2011,9,3,0,1,1,27.88,31.82,54,12.998,207
6471,2012,13,4,0,1,1,13.94,15.91,53,16.9979,218
7907,2012,20,4,0,1,1,17.22,21.21,47,8.9981,308
1005,2012,4,4,0,0,1,12.3,15.15,65,11.0014,11
9737,2012,1,3,0,1,1,31.16,36.365,66,7.0015,16
10172,2012,1,2,0,1,1,23.78,27.275,78,12.998,51
2956,2012,23,4,0,1,1,23.78,27.275,78,15.0013,171
8500,2011,4,3,0,0,2,27.06,30.305,83,11.0014,10
9362,2011,23,3,0,0,1,29.52,33.335,54,19.0012,154
7482,2011,22,2,1,0,2,15.58,19.695,82,26.0027,80
5935,2012,0,4,0,0,1,16.4,20.455,71,16.9979,111
6829,2012,16,1,0,1,1,11.48,12.12,30,31.0009,233
3883,2012,16,4,0,1,2,20.5,24.24,72,11.0014,424
9867,2011,10,2,0,1,1,22.14,25.76,68,6.0032,154
2094,2011,2,3,0,1,1,31.16,34.85,55,0.0,5
8484,2011,17,1,0,0,1,13.94,16.665,57,12.998,65
2392,2011,11,4,0,0,1,13.94,16.665,81,11.0014,254
3921,2012,19,2,0,1,1,28.7,32.575,51,8.9981,452
2890,2012,8,2,0,1,1,18.86,22.725,44,16.9979,620
6506,2011,0,2,0,1,1,15.58,19.695,76,8.9981,21
6563,2011,12,4,0,1,3,21.32,25.0,88,11.0014,75
556,2012,7,2,0,1,2,22.96,26.515,94,12.998,418
532,2012,23,4,0,0,1,14.76,17.425,66,15.0013,59
9810,2011,14,1,0,0,3,14.76,17.425,76,12.998,59
3109,2011,22,1,0,1,1,13.12,16.665,49,7.0015,47
2347,2012,13,2,0,1,1,21.32,25.0,27,19.0012,358
10409,2012,8,4,0,0,1,10.66,12.88,65,15.0013,168
7927,2012,1,3,0,1,1,29.52,34.85,79,6.0032,11
6794,2011,7,4,1,0,1,18.86,22.725,88,0.0,114
5587,2012,19,4,0,0,1,22.96,26.515,64,15.0013,336
7577,2011,13,1,0,1,1,23.78,27.275,19,26.0027,120
5904,2012,11,4,0,1,2,13.12,15.91,76,12.998,203
7017,2011,3,1,0,1,2,5.74,8.335,63,7.0015,1
8364,2012,15,3,1,0,1,30.34,34.85,70,15.0013,449
9893,2011,21,1,0,1,1,5.74,10.605,39,0.0,72
7614,2011,14,4,0,1,3,14.76,16.665,87,19.0012,64
305,2011,6,3,0,1,1,24.6,27.275,88,16.9979,90
3167,2012,19,1,0,0,1,21.32,25.0,42,7.0015,215
4457,2011,0,2,0,1,1,25.42,29.545,78,8.9981,29
6355,2011,4,2,0,1,1,18.86,22.725,67,6.0032,5
2619,2012,10,2,0,1,1,14.76,16.665,40,22.0028,238
10014,2012,17,2,0,1,1,27.06,31.06,41,19.9995,744
7270,2012,22,1,0,1,1,12.3,15.15,70,6.0032,114
7048,2011,1,3,0,1,1,24.6,29.545,73,6.0032,21
1117,2011,10,4,0,1,2,9.02,12.12,69,7.0015,105
4080,2011,18,1,0,1,2,13.94,15.15,53,19.9995,187
13,2011,13,1,0,0,2,18.86,22.725,72,19.9995,94
9350,2011,10,1,0,1,2,13.12,15.91,66,12.998,78
2806,2012,11,4,0,1,1,16.4,20.455,47,19.9995,251
2638,2011,14,4,0,1,3,18.04,21.97,100,12.998,25
